track_name,artist_name,album_name,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,track_uri,duration_ms,time_signature,key_mode,playlist_name,playlist_img,album_img,category
Hand In My Pocket - 2015 Remastered,Alanis Morissette,Jagged Little Pill (Remastered),0.657,0.655,C,-8.3,major,0.0248,0.135,0.00303,0.102,0.668,92.259,2lE7oRoKssULAtbWViL385,222013,4,C major,grammy_best_rock_album,https://mosaic.scdn.co/640/210df514d37e3ea434a5d440f3448bb00cc0ce445ea1996b318550e89e1a0f017311c4507b52713dcfc839977c39a71177b09967d87fb2918c794af5f45c000fa4d70909a4ab02bb57ae5bd871d2ce76,https://i.scdn.co/image/210df514d37e3ea434a5d440f3448bb00cc0ce44,_best_rock_album
Right Through You - 2015 Remastered,Alanis Morissette,Jagged Little Pill (Remastered),0.552,0.748,A,-6.181,major,0.0593,0.16,0,0.121,0.371,81.578,5YFIbauvzRGfW7xktVjR0I,176133,4,A major,grammy_best_rock_album,https://mosaic.scdn.co/640/210df514d37e3ea434a5d440f3448bb00cc0ce445ea1996b318550e89e1a0f017311c4507b52713dcfc839977c39a71177b09967d87fb2918c794af5f45c000fa4d70909a4ab02bb57ae5bd871d2ce76,https://i.scdn.co/image/210df514d37e3ea434a5d440f3448bb00cc0ce44,_best_rock_album
Forgiven - 2015 Remastered,Alanis Morissette,Jagged Little Pill (Remastered),0.412,0.749,F#,-5.816,minor,0.048,0.0677,0,0.124,0.265,160.118,2n1qxz4A57hRSSaLIVcVlH,300427,4,F# minor,grammy_best_rock_album,https://mosaic.scdn.co/640/210df514d37e3ea434a5d440f3448bb00cc0ce445ea1996b318550e89e1a0f017311c4507b52713dcfc839977c39a71177b09967d87fb2918c794af5f45c000fa4d70909a4ab02bb57ae5bd871d2ce76,https://i.scdn.co/image/210df514d37e3ea434a5d440f3448bb00cc0ce44,_best_rock_album
You Learn - 2015 Remastered,Alanis Morissette,Jagged Little Pill (Remastered),0.401,0.706,G#,-7.554,major,0.0404,0.00415,0,0.0916,0.458,168.669,4l7YIni9bAiGwWMqK5wvgV,239640,4,G# major,grammy_best_rock_album,https://mosaic.scdn.co/640/210df514d37e3ea434a5d440f3448bb00cc0ce445ea1996b318550e89e1a0f017311c4507b52713dcfc839977c39a71177b09967d87fb2918c794af5f45c000fa4d70909a4ab02bb57ae5bd871d2ce76,https://i.scdn.co/image/210df514d37e3ea434a5d440f3448bb00cc0ce44,_best_rock_album
Head Over Feet - 2015 Remastered,Alanis Morissette,Jagged Little Pill (Remastered),0.482,0.808,C,-7.176,major,0.065,0.0562,0,0.202,0.438,79.599,735rjks7kQgWCjTQlIHMuH,267293,4,C major,grammy_best_rock_album,https://mosaic.scdn.co/640/210df514d37e3ea434a5d440f3448bb00cc0ce445ea1996b318550e89e1a0f017311c4507b52713dcfc839977c39a71177b09967d87fb2918c794af5f45c000fa4d70909a4ab02bb57ae5bd871d2ce76,https://i.scdn.co/image/210df514d37e3ea434a5d440f3448bb00cc0ce44,_best_rock_album
Mary Jane - 2015 Remastered,Alanis Morissette,Jagged Little Pill (Remastered),0.251,0.5,G,-8.819,major,0.0336,0.47,9.37e-6,0.0831,0.195,99.371,6AdHfdw2i0iVYPmrKO8j5N,280760,3,G major,grammy_best_rock_album,https://mosaic.scdn.co/640/210df514d37e3ea434a5d440f3448bb00cc0ce445ea1996b318550e89e1a0f017311c4507b52713dcfc839977c39a71177b09967d87fb2918c794af5f45c000fa4d70909a4ab02bb57ae5bd871d2ce76,https://i.scdn.co/image/210df514d37e3ea434a5d440f3448bb00cc0ce44,_best_rock_album
Ironic - 2015 Remastered,Alanis Morissette,Jagged Little Pill (Remastered),0.408,0.582,B,-8.305,major,0.0508,0.218,0,0.159,0.365,114.926,1d6KS9GH06JAd19uiBy9IE,23e4,5,B major,grammy_best_rock_album,https://mosaic.scdn.co/640/210df514d37e3ea434a5d440f3448bb00cc0ce445ea1996b318550e89e1a0f017311c4507b52713dcfc839977c39a71177b09967d87fb2918c794af5f45c000fa4d70909a4ab02bb57ae5bd871d2ce76,https://i.scdn.co/image/210df514d37e3ea434a5d440f3448bb00cc0ce44,_best_rock_album
Not The Doctor - 2015 Remastered,Alanis Morissette,Jagged Little Pill (Remastered),0.645,0.674,F#,-8.197,minor,0.077,0.0538,0,0.0733,0.569,89.301,3i4NqznVYpSzS05D74avnj,226267,4,F# minor,grammy_best_rock_album,https://mosaic.scdn.co/640/210df514d37e3ea434a5d440f3448bb00cc0ce445ea1996b318550e89e1a0f017311c4507b52713dcfc839977c39a71177b09967d87fb2918c794af5f45c000fa4d70909a4ab02bb57ae5bd871d2ce76,https://i.scdn.co/image/210df514d37e3ea434a5d440f3448bb00cc0ce44,_best_rock_album
Wake Up - 2015 Remastered,Alanis Morissette,Jagged Little Pill (Remastered),0.534,0.855,E,-7.102,minor,0.0526,0.00706,0,0.122,0.391,95.274,1KaGqYTsMiVLB8UiOU7dRG,295893,4,E minor,grammy_best_rock_album,https://mosaic.scdn.co/640/210df514d37e3ea434a5d440f3448bb00cc0ce445ea1996b318550e89e1a0f017311c4507b52713dcfc839977c39a71177b09967d87fb2918c794af5f45c000fa4d70909a4ab02bb57ae5bd871d2ce76,https://i.scdn.co/image/210df514d37e3ea434a5d440f3448bb00cc0ce44,_best_rock_album
You Oughta Know (Jimmy The Saint Blend)/Your House (A Capella) - 2015 Remastered,Alanis Morissette,Jagged Little Pill (Remastered),0.426,0.501,E,-9.059,major,0.368,0.405,0,0.271,0.134,100.588,5UioohK5jouJ6dRj93Mf03,491013,4,E major,grammy_best_rock_album,https://mosaic.scdn.co/640/210df514d37e3ea434a5d440f3448bb00cc0ce445ea1996b318550e89e1a0f017311c4507b52713dcfc839977c39a71177b09967d87fb2918c794af5f45c000fa4d70909a4ab02bb57ae5bd871d2ce76,https://i.scdn.co/image/210df514d37e3ea434a5d440f3448bb00cc0ce44,_best_rock_album
Maybe Angels,Sheryl Crow,Sheryl Crow,0.704,0.62,C,-8.517,minor,0.0337,0.0397,2.3e-4,0.118,0.773,125.171,42zVfWg1Ot4i8TovrUq1Di,294067,4,C minor,grammy_best_rock_album,https://mosaic.scdn.co/640/210df514d37e3ea434a5d440f3448bb00cc0ce445ea1996b318550e89e1a0f017311c4507b52713dcfc839977c39a71177b09967d87fb2918c794af5f45c000fa4d70909a4ab02bb57ae5bd871d2ce76,https://i.scdn.co/image/f45c000fa4d70909a4ab02bb57ae5bd871d2ce76,_best_rock_album
A Change Would Do You Good,Sheryl Crow,Sheryl Crow,0.736,0.751,A#,-6.496,major,0.0505,0.0795,1.74e-4,0.1,0.773,127.243,4AzOfkNxCSuuxOvqDxrLA4,229867,4,A# major,grammy_best_rock_album,https://mosaic.scdn.co/640/210df514d37e3ea434a5d440f3448bb00cc0ce445ea1996b318550e89e1a0f017311c4507b52713dcfc839977c39a71177b09967d87fb2918c794af5f45c000fa4d70909a4ab02bb57ae5bd871d2ce76,https://i.scdn.co/image/f45c000fa4d70909a4ab02bb57ae5bd871d2ce76,_best_rock_album
Home,Sheryl Crow,Sheryl Crow,0.556,0.402,D,-13.888,minor,0.0271,0.281,0.457,0.0792,0.341,83.005,7wGBEZamABJVD15MDQG0hl,290733,4,D minor,grammy_best_rock_album,https://mosaic.scdn.co/640/210df514d37e3ea434a5d440f3448bb00cc0ce445ea1996b318550e89e1a0f017311c4507b52713dcfc839977c39a71177b09967d87fb2918c794af5f45c000fa4d70909a4ab02bb57ae5bd871d2ce76,https://i.scdn.co/image/f45c000fa4d70909a4ab02bb57ae5bd871d2ce76,_best_rock_album
Sweet Rosalyn,Sheryl Crow,Sheryl Crow,0.764,0.725,C,-8.469,major,0.0372,0.0601,3.47e-5,0.139,0.93,115.976,7wJLccIIuM5BbRrS5sDJOW,238533,4,C major,grammy_best_rock_album,https://mosaic.scdn.co/640/210df514d37e3ea434a5d440f3448bb00cc0ce445ea1996b318550e89e1a0f017311c4507b52713dcfc839977c39a71177b09967d87fb2918c794af5f45c000fa4d70909a4ab02bb57ae5bd871d2ce76,https://i.scdn.co/image/f45c000fa4d70909a4ab02bb57ae5bd871d2ce76,_best_rock_album
If It Makes You Happy,Sheryl Crow,Sheryl Crow,0.546,0.693,G,-6.807,major,0.0261,0.0577,2.59e-4,0.105,0.398,95.448,5XrfFo0JFOnWD9ZMNXGkQh,323400,4,G major,grammy_best_rock_album,https://mosaic.scdn.co/640/210df514d37e3ea434a5d440f3448bb00cc0ce445ea1996b318550e89e1a0f017311c4507b52713dcfc839977c39a71177b09967d87fb2918c794af5f45c000fa4d70909a4ab02bb57ae5bd871d2ce76,https://i.scdn.co/image/f45c000fa4d70909a4ab02bb57ae5bd871d2ce76,_best_rock_album
Redemption Day,Sheryl Crow,Sheryl Crow,0.666,0.529,F#,-10.066,major,0.0258,0.585,0.0014,0.104,0.514,92.996,1YjSpYNSBqHRP1OoMwIT8V,266373,4,F# major,grammy_best_rock_album,https://mosaic.scdn.co/640/210df514d37e3ea434a5d440f3448bb00cc0ce445ea1996b318550e89e1a0f017311c4507b52713dcfc839977c39a71177b09967d87fb2918c794af5f45c000fa4d70909a4ab02bb57ae5bd871d2ce76,https://i.scdn.co/image/f45c000fa4d70909a4ab02bb57ae5bd871d2ce76,_best_rock_album
Hard To Make A Stand,Sheryl Crow,Sheryl Crow,0.564,0.56,C,-7.41,major,0.028,0.126,0.00157,0.0902,0.724,101.614,4YPJeQA1ODobFypNoKyCRt,186893,4,C major,grammy_best_rock_album,https://mosaic.scdn.co/640/210df514d37e3ea434a5d440f3448bb00cc0ce445ea1996b318550e89e1a0f017311c4507b52713dcfc839977c39a71177b09967d87fb2918c794af5f45c000fa4d70909a4ab02bb57ae5bd871d2ce76,https://i.scdn.co/image/f45c000fa4d70909a4ab02bb57ae5bd871d2ce76,_best_rock_album
Everyday Is A Winding Road,Sheryl Crow,Sheryl Crow,0.633,0.675,F#,-8.163,major,0.041,0.0553,2.67e-5,0.102,0.746,112.955,0t6DAi9KEiaWOtgTTXGhD2,256e3,4,F# major,grammy_best_rock_album,https://mosaic.scdn.co/640/210df514d37e3ea434a5d440f3448bb00cc0ce445ea1996b318550e89e1a0f017311c4507b52713dcfc839977c39a71177b09967d87fb2918c794af5f45c000fa4d70909a4ab02bb57ae5bd871d2ce76,https://i.scdn.co/image/f45c000fa4d70909a4ab02bb57ae5bd871d2ce76,_best_rock_album
Love Is A Good Thing,Sheryl Crow,Sheryl Crow,0.731,0.496,C#,-9.567,minor,0.0488,0.21,0.0975,0.127,0.567,103.382,466rltL17mG9XF0Igum0Dl,282733,4,C# minor,grammy_best_rock_album,https://mosaic.scdn.co/640/210df514d37e3ea434a5d440f3448bb00cc0ce445ea1996b318550e89e1a0f017311c4507b52713dcfc839977c39a71177b09967d87fb2918c794af5f45c000fa4d70909a4ab02bb57ae5bd871d2ce76,https://i.scdn.co/image/f45c000fa4d70909a4ab02bb57ae5bd871d2ce76,_best_rock_album
Oh Marie,Sheryl Crow,Sheryl Crow,0.682,0.446,G#,-9.983,major,0.0319,0.616,0.0016,0.105,0.5,114.821,3bSBkkgy01MmDnP5pFgPwM,210440,4,G# major,grammy_best_rock_album,https://mosaic.scdn.co/640/210df514d37e3ea434a5d440f3448bb00cc0ce445ea1996b318550e89e1a0f017311c4507b52713dcfc839977c39a71177b09967d87fb2918c794af5f45c000fa4d70909a4ab02bb57ae5bd871d2ce76,https://i.scdn.co/image/f45c000fa4d70909a4ab02bb57ae5bd871d2ce76,_best_rock_album
Superstar,Sheryl Crow,Sheryl Crow,0.66,0.798,C,-6.567,major,0.0443,0.376,8.7e-6,0.0785,0.652,126.343,5LbAeKBfLr8VLISj4pHS7e,297800,4,C major,grammy_best_rock_album,https://mosaic.scdn.co/640/210df514d37e3ea434a5d440f3448bb00cc0ce445ea1996b318550e89e1a0f017311c4507b52713dcfc839977c39a71177b09967d87fb2918c794af5f45c000fa4d70909a4ab02bb57ae5bd871d2ce76,https://i.scdn.co/image/f45c000fa4d70909a4ab02bb57ae5bd871d2ce76,_best_rock_album
The Book,Sheryl Crow,Sheryl Crow,0.379,0.293,A#,-10.347,major,0.0291,0.618,0.00499,0.128,0.131,119.488,0bRs4jOUmMU1uE7RkE6cTL,275027,3,A# major,grammy_best_rock_album,https://mosaic.scdn.co/640/210df514d37e3ea434a5d440f3448bb00cc0ce445ea1996b318550e89e1a0f017311c4507b52713dcfc839977c39a71177b09967d87fb2918c794af5f45c000fa4d70909a4ab02bb57ae5bd871d2ce76,https://i.scdn.co/image/f45c000fa4d70909a4ab02bb57ae5bd871d2ce76,_best_rock_album
Ordinary Morning,Sheryl Crow,Sheryl Crow,0.34,0.379,E,-7.674,major,0.03,0.469,9.57e-4,0.103,0.175,115.568,5ggiXh16RQ5ir6H7PqZyCT,235533,3,E major,grammy_best_rock_album,https://mosaic.scdn.co/640/210df514d37e3ea434a5d440f3448bb00cc0ce445ea1996b318550e89e1a0f017311c4507b52713dcfc839977c39a71177b09967d87fb2918c794af5f45c000fa4d70909a4ab02bb57ae5bd871d2ce76,https://i.scdn.co/image/f45c000fa4d70909a4ab02bb57ae5bd871d2ce76,_best_rock_album
Southern Streamline,John Fogerty,Blue Moon Swamp,0.551,0.901,D,-5.182,major,0.0398,0.177,2.57e-5,0.0734,0.809,193.243,0VjFzEEn0gfZwvt4gHESWY,236200,4,D major,grammy_best_rock_album,https://mosaic.scdn.co/640/210df514d37e3ea434a5d440f3448bb00cc0ce445ea1996b318550e89e1a0f017311c4507b52713dcfc839977c39a71177b09967d87fb2918c794af5f45c000fa4d70909a4ab02bb57ae5bd871d2ce76,https://i.scdn.co/image/cfc839977c39a71177b09967d87fb2918c794af5,_best_rock_album
Hot Rod Heart,John Fogerty,Blue Moon Swamp,0.575,0.809,E,-6.015,major,0.0404,0.281,4.23e-5,0.0977,0.698,158.341,59LL82V5s2Y86PX3Fvg9Fq,206427,4,E major,grammy_best_rock_album,https://mosaic.scdn.co/640/210df514d37e3ea434a5d440f3448bb00cc0ce445ea1996b318550e89e1a0f017311c4507b52713dcfc839977c39a71177b09967d87fb2918c794af5f45c000fa4d70909a4ab02bb57ae5bd871d2ce76,https://i.scdn.co/image/cfc839977c39a71177b09967d87fb2918c794af5,_best_rock_album
Blueboy,John Fogerty,Blue Moon Swamp,0.81,0.68,A,-6.592,major,0.0362,0.146,0.00136,0.322,0.972,117.184,1Fs8CxgwWqaUyB0CbCj4A3,244067,4,A major,grammy_best_rock_album,https://mosaic.scdn.co/640/210df514d37e3ea434a5d440f3448bb00cc0ce445ea1996b318550e89e1a0f017311c4507b52713dcfc839977c39a71177b09967d87fb2918c794af5f45c000fa4d70909a4ab02bb57ae5bd871d2ce76,https://i.scdn.co/image/cfc839977c39a71177b09967d87fb2918c794af5,_best_rock_album
A Hundred And Ten In The Shade,John Fogerty,Blue Moon Swamp,0.644,0.391,G,-8.038,major,0.0317,0.464,0,0.132,0.439,112.933,4kMUJqDs3q7z8WQpzchAbD,259e3,4,G major,grammy_best_rock_album,https://mosaic.scdn.co/640/210df514d37e3ea434a5d440f3448bb00cc0ce445ea1996b318550e89e1a0f017311c4507b52713dcfc839977c39a71177b09967d87fb2918c794af5f45c000fa4d70909a4ab02bb57ae5bd871d2ce76,https://i.scdn.co/image/cfc839977c39a71177b09967d87fb2918c794af5,_best_rock_album
Rattlesnake Highway,John Fogerty,Blue Moon Swamp,0.724,0.748,A,-6.08,major,0.0329,0.165,0.00269,0.0672,0.714,102.273,38c89w3ELwmTvz6VcU7gfB,257027,4,A major,grammy_best_rock_album,https://mosaic.scdn.co/640/210df514d37e3ea434a5d440f3448bb00cc0ce445ea1996b318550e89e1a0f017311c4507b52713dcfc839977c39a71177b09967d87fb2918c794af5f45c000fa4d70909a4ab02bb57ae5bd871d2ce76,https://i.scdn.co/image/cfc839977c39a71177b09967d87fb2918c794af5,_best_rock_album
Bring It Down To Jelly Roll,John Fogerty,Blue Moon Swamp,0.575,0.79,G,-4.626,major,0.0367,0.0312,4.55e-6,0.0509,0.733,119.847,7ebk9jznrfemYRXbBx9fBB,157440,4,G major,grammy_best_rock_album,https://mosaic.scdn.co/640/210df514d37e3ea434a5d440f3448bb00cc0ce445ea1996b318550e89e1a0f017311c4507b52713dcfc839977c39a71177b09967d87fb2918c794af5f45c000fa4d70909a4ab02bb57ae5bd871d2ce76,https://i.scdn.co/image/cfc839977c39a71177b09967d87fb2918c794af5,_best_rock_album
Walking In A Hurricane,John Fogerty,Blue Moon Swamp,0.662,0.87,A,-4.966,major,0.0383,0.0907,2.71e-6,0.205,0.656,132.879,2DJiN8cC75z8tFr95fYRwn,221333,4,A major,grammy_best_rock_album,https://mosaic.scdn.co/640/210df514d37e3ea434a5d440f3448bb00cc0ce445ea1996b318550e89e1a0f017311c4507b52713dcfc839977c39a71177b09967d87fb2918c794af5f45c000fa4d70909a4ab02bb57ae5bd871d2ce76,https://i.scdn.co/image/cfc839977c39a71177b09967d87fb2918c794af5,_best_rock_album
Swamp River Days,John Fogerty,Blue Moon Swamp,0.739,0.721,A,-6.464,major,0.0307,0.185,0.00564,0.146,0.874,137.148,0eZhcBGQnYTFzNbjOZgw5A,216840,4,A major,grammy_best_rock_album,https://mosaic.scdn.co/640/210df514d37e3ea434a5d440f3448bb00cc0ce445ea1996b318550e89e1a0f017311c4507b52713dcfc839977c39a71177b09967d87fb2918c794af5f45c000fa4d70909a4ab02bb57ae5bd871d2ce76,https://i.scdn.co/image/cfc839977c39a71177b09967d87fb2918c794af5,_best_rock_album
Rambunctious Boy,John Fogerty,Blue Moon Swamp,0.596,0.869,G,-6.391,major,0.0553,0.0531,6.7e-6,0.0826,0.792,151.319,7uPCPojtyVW0RWpeKjXA0c,231933,4,G major,grammy_best_rock_album,https://mosaic.scdn.co/640/210df514d37e3ea434a5d440f3448bb00cc0ce445ea1996b318550e89e1a0f017311c4507b52713dcfc839977c39a71177b09967d87fb2918c794af5f45c000fa4d70909a4ab02bb57ae5bd871d2ce76,https://i.scdn.co/image/cfc839977c39a71177b09967d87fb2918c794af5,_best_rock_album
Joy Of My Life,John Fogerty,Blue Moon Swamp,0.737,0.471,G,-6.661,major,0.0336,0.174,1.78e-5,0.0879,0.685,143.316,7LuyD4CA7XR4c6y3YaG5nD,232e3,4,G major,grammy_best_rock_album,https://mosaic.scdn.co/640/210df514d37e3ea434a5d440f3448bb00cc0ce445ea1996b318550e89e1a0f017311c4507b52713dcfc839977c39a71177b09967d87fb2918c794af5f45c000fa4d70909a4ab02bb57ae5bd871d2ce76,https://i.scdn.co/image/cfc839977c39a71177b09967d87fb2918c794af5,_best_rock_album
Blue Moon Nights,John Fogerty,Blue Moon Swamp,0.678,0.814,A,-5.591,major,0.028,0.165,1.88e-5,0.206,0.847,108.383,6GnubxoOueiMgiBj8WTe3L,153027,4,A major,grammy_best_rock_album,https://mosaic.scdn.co/640/210df514d37e3ea434a5d440f3448bb00cc0ce445ea1996b318550e89e1a0f017311c4507b52713dcfc839977c39a71177b09967d87fb2918c794af5f45c000fa4d70909a4ab02bb57ae5bd871d2ce76,https://i.scdn.co/image/cfc839977c39a71177b09967d87fb2918c794af5,_best_rock_album
Bad Bad Boy,John Fogerty,Blue Moon Swamp,0.744,0.637,B,-5.77,minor,0.0339,0.21,0.0465,0.151,0.908,119.44,28P9yza6np8dlKT1Gn7VYJ,266933,4,B minor,grammy_best_rock_album,https://mosaic.scdn.co/640/210df514d37e3ea434a5d440f3448bb00cc0ce445ea1996b318550e89e1a0f017311c4507b52713dcfc839977c39a71177b09967d87fb2918c794af5f45c000fa4d70909a4ab02bb57ae5bd871d2ce76,https://i.scdn.co/image/cfc839977c39a71177b09967d87fb2918c794af5,_best_rock_album
Just Pickin',John Fogerty,Blue Moon Swamp,0.625,0.793,A,-5.321,major,0.0315,5.13e-4,0.884,0.0975,0.976,146.474,7exWzsG76hBdw3KJ8FSxPA,127987,4,A major,grammy_best_rock_album,https://mosaic.scdn.co/640/210df514d37e3ea434a5d440f3448bb00cc0ce445ea1996b318550e89e1a0f017311c4507b52713dcfc839977c39a71177b09967d87fb2918c794af5f45c000fa4d70909a4ab02bb57ae5bd871d2ce76,https://i.scdn.co/image/cfc839977c39a71177b09967d87fb2918c794af5,_best_rock_album
Endless Sleep,John Fogerty,Blue Moon Swamp,0.83,0.499,E,-6.291,major,0.0311,0.0341,8.19e-6,0.11,0.586,112.649,4lapmKJlTToXeeIfkYd9Nd,155920,4,E major,grammy_best_rock_album,https://mosaic.scdn.co/640/210df514d37e3ea434a5d440f3448bb00cc0ce445ea1996b318550e89e1a0f017311c4507b52713dcfc839977c39a71177b09967d87fb2918c794af5f45c000fa4d70909a4ab02bb57ae5bd871d2ce76,https://i.scdn.co/image/cfc839977c39a71177b09967d87fb2918c794af5,_best_rock_album
My Favorite Mistake,Sheryl Crow,The Globe Sessions,0.609,0.741,E,-8.193,minor,0.0314,0.00643,2.04e-4,0.322,0.613,104.68,1LAW7bK2NUJfrnmy2KRCs3,245093,4,E minor,grammy_best_rock_album,https://mosaic.scdn.co/640/210df514d37e3ea434a5d440f3448bb00cc0ce445ea1996b318550e89e1a0f017311c4507b52713dcfc839977c39a71177b09967d87fb2918c794af5f45c000fa4d70909a4ab02bb57ae5bd871d2ce76,https://i.scdn.co/image/a4fee63d765c81ecf488e20e03e915333fc2cdd7,_best_rock_album
There Goes The Neighborhood,Sheryl Crow,The Globe Sessions,0.741,0.866,F,-5.593,minor,0.0376,0.00359,3.34e-4,0.336,0.746,106.023,10N1whEmHK9TzAXCiIJfAc,302173,4,F minor,grammy_best_rock_album,https://mosaic.scdn.co/640/210df514d37e3ea434a5d440f3448bb00cc0ce445ea1996b318550e89e1a0f017311c4507b52713dcfc839977c39a71177b09967d87fb2918c794af5f45c000fa4d70909a4ab02bb57ae5bd871d2ce76,https://i.scdn.co/image/a4fee63d765c81ecf488e20e03e915333fc2cdd7,_best_rock_album
Riverwide,Sheryl Crow,The Globe Sessions,0.475,0.449,E,-9.201,major,0.0309,0.0183,2.51e-4,0.128,0.353,149.653,5MPwfipgNyGbla2mmab428,245307,3,E major,grammy_best_rock_album,https://mosaic.scdn.co/640/210df514d37e3ea434a5d440f3448bb00cc0ce445ea1996b318550e89e1a0f017311c4507b52713dcfc839977c39a71177b09967d87fb2918c794af5f45c000fa4d70909a4ab02bb57ae5bd871d2ce76,https://i.scdn.co/image/a4fee63d765c81ecf488e20e03e915333fc2cdd7,_best_rock_album
It Don't Hurt,Sheryl Crow,The Globe Sessions,0.5,0.656,G,-6.725,major,0.0327,0.00693,0.00482,0.25,0.428,143.395,2o3X3d1y16ipuJp22dOj3n,287360,4,G major,grammy_best_rock_album,https://mosaic.scdn.co/640/210df514d37e3ea434a5d440f3448bb00cc0ce445ea1996b318550e89e1a0f017311c4507b52713dcfc839977c39a71177b09967d87fb2918c794af5f45c000fa4d70909a4ab02bb57ae5bd871d2ce76,https://i.scdn.co/image/a4fee63d765c81ecf488e20e03e915333fc2cdd7,_best_rock_album
Maybe That's Something,Sheryl Crow,The Globe Sessions,0.595,0.659,F#,-8.43,major,0.0248,0.0413,0.00367,0.413,0.778,94.346,3RLtnlsSpWK82tqglReBv1,257920,4,F# major,grammy_best_rock_album,https://mosaic.scdn.co/640/210df514d37e3ea434a5d440f3448bb00cc0ce445ea1996b318550e89e1a0f017311c4507b52713dcfc839977c39a71177b09967d87fb2918c794af5f45c000fa4d70909a4ab02bb57ae5bd871d2ce76,https://i.scdn.co/image/a4fee63d765c81ecf488e20e03e915333fc2cdd7,_best_rock_album
Am I Getting Through (Part 1 & 2),Sheryl Crow,The Globe Sessions,0.44,0.537,D,-8.148,major,0.0459,0.0346,3.59e-5,0.164,0.289,144.114,5wv4JJd4dHigzTpMpEdnA4,331547,4,D major,grammy_best_rock_album,https://mosaic.scdn.co/640/210df514d37e3ea434a5d440f3448bb00cc0ce445ea1996b318550e89e1a0f017311c4507b52713dcfc839977c39a71177b09967d87fb2918c794af5f45c000fa4d70909a4ab02bb57ae5bd871d2ce76,https://i.scdn.co/image/a4fee63d765c81ecf488e20e03e915333fc2cdd7,_best_rock_album
Anything But Down,Sheryl Crow,The Globe Sessions,0.623,0.768,E,-6.371,minor,0.0332,0.0184,2.15e-6,0.102,0.552,121.233,0nXvEWlc2YvVNztYOM3Y1w,258040,4,E minor,grammy_best_rock_album,https://mosaic.scdn.co/640/210df514d37e3ea434a5d440f3448bb00cc0ce445ea1996b318550e89e1a0f017311c4507b52713dcfc839977c39a71177b09967d87fb2918c794af5f45c000fa4d70909a4ab02bb57ae5bd871d2ce76,https://i.scdn.co/image/a4fee63d765c81ecf488e20e03e915333fc2cdd7,_best_rock_album
The Difficult Kind,Sheryl Crow,The Globe Sessions,0.339,0.541,A#,-6.529,major,0.0283,0.114,7.73e-4,0.11,0.32,147.676,0t6uqVFDmfBtKFeKrWULzJ,379240,4,A# major,grammy_best_rock_album,https://mosaic.scdn.co/640/210df514d37e3ea434a5d440f3448bb00cc0ce445ea1996b318550e89e1a0f017311c4507b52713dcfc839977c39a71177b09967d87fb2918c794af5f45c000fa4d70909a4ab02bb57ae5bd871d2ce76,https://i.scdn.co/image/a4fee63d765c81ecf488e20e03e915333fc2cdd7,_best_rock_album
Mississippi,Sheryl Crow,The Globe Sessions,0.586,0.87,A,-4.822,major,0.0376,0.0074400000000000004,0,0.0841,0.794,124.861,4yheWuQQHP8FR2ShbflYnp,280173,4,A major,grammy_best_rock_album,https://mosaic.scdn.co/640/210df514d37e3ea434a5d440f3448bb00cc0ce445ea1996b318550e89e1a0f017311c4507b52713dcfc839977c39a71177b09967d87fb2918c794af5f45c000fa4d70909a4ab02bb57ae5bd871d2ce76,https://i.scdn.co/image/a4fee63d765c81ecf488e20e03e915333fc2cdd7,_best_rock_album
Members Only,Sheryl Crow,The Globe Sessions,0.58,0.849,G,-6.496,major,0.0409,0.00125,0.018,0.118,0.372,122.093,7GIJ6Aus8LhgJiSEyTmxFW,297693,4,G major,grammy_best_rock_album,https://mosaic.scdn.co/640/210df514d37e3ea434a5d440f3448bb00cc0ce445ea1996b318550e89e1a0f017311c4507b52713dcfc839977c39a71177b09967d87fb2918c794af5f45c000fa4d70909a4ab02bb57ae5bd871d2ce76,https://i.scdn.co/image/a4fee63d765c81ecf488e20e03e915333fc2cdd7,_best_rock_album
Crash And Burn - Single Version,Sheryl Crow,The Globe Sessions,0.419,0.364,C,-10.404,major,0.0343,0.422,0.0235,0.397,0.308,108.163,59RxO6blFbGbFrfKlAavgZ,397053,4,C major,grammy_best_rock_album,https://mosaic.scdn.co/640/210df514d37e3ea434a5d440f3448bb00cc0ce445ea1996b318550e89e1a0f017311c4507b52713dcfc839977c39a71177b09967d87fb2918c794af5f45c000fa4d70909a4ab02bb57ae5bd871d2ce76,https://i.scdn.co/image/a4fee63d765c81ecf488e20e03e915333fc2cdd7,_best_rock_album
Sweet Child O' Mine - Rick Rubin New Mix,Sheryl Crow,The Globe Sessions,0.591,0.86,G,-3.126,major,0.0298,0.0955,3.08e-6,0.112,0.753,124.197,4x7eqIspBmRmxpQkikNgZY,230680,4,G major,grammy_best_rock_album,https://mosaic.scdn.co/640/210df514d37e3ea434a5d440f3448bb00cc0ce445ea1996b318550e89e1a0f017311c4507b52713dcfc839977c39a71177b09967d87fb2918c794af5f45c000fa4d70909a4ab02bb57ae5bd871d2ce76,https://i.scdn.co/image/a4fee63d765c81ecf488e20e03e915333fc2cdd7,_best_rock_album
