mlb_id,mlb_name,mlb_pos,mlb_team,mlb_team_long,bats,throws,birth_year,bp_id,bref_id,bref_name,cbs_id,cbs_name,cbs_pos,espn_id,espn_name,espn_pos,fg_id,fg_name,fg_pos,lahman_id,nfbc_id,nfbc_name,nfbc_pos,retro_id,retro_name,debut,yahoo_id,yahoo_name,yahoo_pos,mlb_depth,ottoneu_id,ottoneu_name,ottoneu_pos
595373,Jack Reinheimer,SS,ARI,Arizona Diamondbacks,R,R,1992,68943,reinhja01,Jack Reinheimer,2119302,Jack Reinheimer,SS,33347,Jack Reinheimer,SS,14938,Jack Reinheimer,SS,,10111,Jack Reinheimer,SS,,,20170801,,,,,,,
598265,Jackie Bradley Jr.,CF,BOS,Boston Red Sox,L,R,1990,68302,bradlja02,Jackie Bradley,1960252,Jackie Bradley,CF,32362,Jackie Bradley Jr.,CF,12984,Jackie Bradley Jr.,OF,bradlja02,9338,Jackie Bradley Jr.,CF,bradj001,Jackie Bradley,20130401,9338,Jackie Bradley Jr.,RF,CF1,18154,Jackie Bradley,OF
623451,Jackson Stephens,P,CIN,Cincinnati Reds,R,R,1994,101446,stephja01,Jackson Stephens,2044106,Jackson Stephens,SP,32736,Jackson Stephens,SP,14420,Jackson Stephens,P,,10715,Jackson Stephens,P,,,22220202,10715,Jackson Stephens,RP,,9259,Adrian Sanchez,2B/SS/3B
519425,Jackson Williams,C,SF,San Francisco Giants,R,R,1986,56974,willija01,Jackson Williams,1488167,Jackson Williams,C,29745,Jackson Williams,C,8524,Jackson Williams,C,willija01,9744,Jackson Williams,C,willj005,Jackson Williams,20140827,9744,Jackson Williams,C,,5068,Jackson Williams,C
606930,Jacob Barnes,P,MIL,Milwaukee Brewers,R,R,1990,69837,barneja01,Jacob Barnes,2210103,Jacob Barnes,RP,34868,Jacob Barnes,RP,12323,Jacob Barnes,P,barneja01,10313,Jacob Barnes,P,barnj002,Jacob Barnes,20160603,10313,Jacob Barnes,RP,RP4,23721,Jacob Barnes,RP
594798,Jacob deGrom,P,NYM,New York Mets,L,R,1988,67740,degroja01,Jacob deGrom,2044508,Jacob deGrom,SP,32796,Jacob deGrom,SP,10954,Jacob deGrom,P,degroja01,9701,Jacob deGrom,P,degrj001,Jacob deGrom,20140515,9701,Jacob deGrom,SP,SP2,14294,Jacob DeGrom,SP
607188,Jacob Faria,P,TB,Tampa Bay Rays,R,R,1993,70547,fariaja01,Jacob Faria,2210236,Jacob Faria,SP,34871,Jacob Faria,SP,13699,Jacob Faria,P,,10602,Jake Faria,P,,,22220202,10602,Jake Faria,SP,,18492,Jacob Faria,SP
595238,Jacob Hannemann,CF,SEA,Seattle Mariners,L,L,1991,68883,hanneja01,Jacob Hannemann,2121098,Jacob Hannemann,CF,33491,Jacob Hannemann,CF,15644,Jacob Hannemann,DH/OF,,10823,Jacob Hannemann,CF,,,20170909,,,,,,,
605338,Jacob Lindgren,P,ATL,Atlanta Braves,L,L,1993,70840,lindgja01,Jacob Lindgren,2167356,Jacob Lindgren,RP,33729,Jacob Lindgren,RP,16215,Jacob Lindgren,P,lindgja01,9878,Jacob Lindgren,P,lindj005,Jacob Lindgren,20150525,9878,Jacob Lindgren,RP,,18385,Jacob Lindgren,RP
594576,Jacob May,CF,CWS,Chicago White Sox,S,R,1992,68737,mayja02,Jacob May,2118131,Jacob May,CF,33308,Jacob May,CF,14876,Jacob May,OF,,10663,Jacob May,CF,,,20170404,10663,Jacob May,CF,CF4,23759,Jacob May,OF
642008,Jacob Rhame,P,NYM,New York Mets,R,R,1993,102722,rhameja01,Jacob Rhame,2171652,Jacob Rhame,RP,34235,Jacob Rhame,RP,15267,Jacob Rhame,P,,10808,Jacob Rhame,P,,,20170902,,,,RP12,19354,Jacob Rhame,RP
607732,Jacob Stallings,C,PIT,Pittsburgh Pirates,R,R,1989,71213,stallja01,Jacob Stallings,2119598,Jacob Stallings,C,34089,Jacob Stallings,C,13723,Jacob Stallings,C,stallja01,10318,Jacob Stallings,C,stalj001,Jacob Stallings,20160619,10318,Jacob Stallings,C,,,,
545363,Jacob Turner,P,WSH,Washington Nationals,R,R,1991,66008,turneja01,Jacob Turner,1699971,Jacob Turner,RP,30526,Jacob Turner,RP,10185,Jacob Turner,P,turneja01,8855,Jacob Turner,P,turnj002,Jacob Turner,20110730,8855,Jacob Turner,SP,,6072,Jacob Turner,SP/RP
453056,Jacoby Ellsbury,CF,NYY,New York Yankees,L,L,1983,46027,ellsbja01,Jacoby Ellsbury,1184595,Jacoby Ellsbury,CF,28637,Jacoby Ellsbury,CF,4727,Jacoby Ellsbury,OF,ellsbja01,7912,Jacoby Ellsbury,CF,ellsj001,Jacoby Ellsbury,20070630,7912,Jacoby Ellsbury,CF,CF1,3536,Jacoby Ellsbury,OF
592444,JaCoby Jones,CF,DET,Detroit Tigers,R,R,1992,68600,jonesja07,JaCoby Jones,2211195,JaCoby Jones,CF,34906,JaCoby Jones,CF,14818,JaCoby Jones,OF,jonesja07,10124,JaCoby Jones,CF,jonej006,JaCoby Jones,20160830,10124,JaCoby Jones,3B,CF3,18420,JaCoby Jones,3B/OF
666561,Jae-Gyun Hwang,3B,SF,San Francisco Giants,R,R,1987,109151,hwangja01,Jae-gyun Hwang,2663269,Jae-Gyun Hwang,3B,36152,Jae-Gyun Hwang,3B,19369,Jae-Gyun Hwang,3B,,10652,Jae-gyun Hwang,3B,,,20170628,10652,Jae-gyun Hwang,3B,,23735,Jae-Gyun Hwang,1B/3B
543094,Jaff Decker,CF,OAK,Oakland Athletics,L,L,1990,57781,deckeja01,Jaff Decker,1717002,Jaff Decker,CF,31259,Jaff Decker,CF,7945,Jaff Decker,OF,deckeja01,9432,Jaff Decker,LF,deckj001,Jaff Decker,20130620,9432,Jaff Decker,LF,,8931,Jaff Decker,OF
448802,Jaime Garcia,P,NYY,New York Yankees,L,L,1986,52254,garcija02,Jaime Garcia,1537183,Jaime Garcia,SP,29185,Jaime Garcia,SP,8137,Jaime Garcia,P,garcija02,8300,Jaime Garcia,P,garcj004,Jaime Garcia,20080711,8300,Jaime García,SP,SP3,1474,Jaime Garcia,SP
621289,Jaime Schultz,P,TB,Tampa Bay Rays,R,R,1991,102136,,,2216810,Jaime Schultz,SP,35015,Jaime Schultz,SP,sa708975,Jaime Schultz,,,10605,Jaime Schultz,P,,,22220202,10605,Jaime Schultz,SP,,18630,Jaime Schultz,SP
457453,Jair Jurrjens,P,COL,Colorado Rockies,R,R,1986,46186,jurrjja01,Jair Jurrjens,1199811,Jair Jurrjens,SP,28854,Jair Jurrjens,SP,5556,Jair Jurrjens,P,jurrjja01,8091,Jair Jurrjens,P,jurrj001,Jair Jurrjens,20070815,8091,Jair Jurrjens,SP,,3513,Jair Jurrjens,SP/RP
446003,Jairo Asencio,P,CWS,Chicago White Sox,R,R,1983,49041,valdelu01,Jairo Asencio,1647785,Jairo Asencio,RP,30291,Jairo Asencio,RP,3332,Jairo Asencio,P,valdelu01,8527,Jairo Asencio,P,valdl001,Luis Valdez,20090712,8527,Jairo Asencio,RP,,18071,Jairo Asencio,RP
545064,Jairo Diaz,P,COL,Colorado Rockies,R,R,1991,60094,diazja01,Jairo Diaz,2050878,Jairo Diaz,RP,32986,Jairo Diaz,RP,12774,Jairo Diaz,P,diazja01,9841,Jairo Diaz,P,diazj006,Jairo Diaz,20140908,9841,Jairo Díaz,RP,RP7,9889,Jairo Diaz,RP
607951,Jairo Labourt,P,DET,Detroit Tigers,L,L,1994,70155,labouja01,Jairo Labourt,2118150,Jairo Labourt,RP,33298,Jairo Labourt,RP,14996,Jairo Labourt,P,,10806,Jairo Labourt,P,,,22220202,,,,,23827,Jairo Labourt,SP/RP
453562,Jake Arrieta,P,CHC,Chicago Cubs,R,R,1986,52691,arrieja01,Jake Arrieta,1619229,Jake Arrieta,SP,30145,Jake Arrieta,SP,4153,Jake Arrieta,P,arrieja01,8623,Jake Arrieta,P,arrij001,Jake Arrieta,20100610,8623,Jake Arrieta,SP,SP3,5706,Jake Arrieta,SP
545332,Jake Barrett,P,ARI,Arizona Diamondbacks,R,R,1991,99823,barreja01,Jake Barrett,2078663,Jake Barrett,RP,33120,Jake Barrett,RP,13322,Jake Barrett,P,barreja01,10113,Jake Barrett,P,barrj002,Jake Barrett,20160404,10113,Jake Barrett,RP,RP4,23681,Jake Barrett,RP
502010,Jake Brigham,P,ATL,Atlanta Braves,R,R,1988,50088,brighja01,Jake Brigham,1804330,Jake Brigham,RP,31203,Jake Brigham,RP,2851,Jacob Brigham,P,brighja01,10013,Jake Brigham,P,brigj001,Jake Brigham,20150630,10013,Jake Brigham,RP,,4444,Jacob Brigham,RP
594772,Jake Buchanan,P,CIN,Cincinnati Reds,R,R,1989,67724,buchaja01,Jake Buchanan,2114136,Jake Buchanan,RP,33144,Jake Buchanan,RP,10962,Jake Buchanan,P,buchaja01,9740,Jake Buchanan,P,buchj001,Jake Buchanan,20140621,9740,Jake Buchanan,RP,,13572,Jake Buchanan,SP/RP
595909,Jake Cave,OF,CIN,Cincinnati Reds,L,L,1992,70390,,,2120354,Jake Cave,CF,33417,Jake Cave,CF,sa597983,Jake Cave,,,,,,,,22220202,,,,,,,
518617,Jake Diekman,P,TEX,Texas Rangers,L,L,1987,55842,diekmja01,Jake Diekman,1915025,Jake Diekman,RP,32178,Jake Diekman,RP,5003,Jake Diekman,P,diekmja01,9179,Jake Diekman,P,diekj001,Jake Diekman,20120515,9179,Jake Diekman,RP,,5863,Jacob Diekman,RP
572827,Jake Dunning,P,SF,San Francisco Giants,R,R,1988,60223,dunnija01,Jake Dunning,1937374,Jake Dunning,RP,31788,Jake Dunning,RP,10803,Jake Dunning,P,dunnija01,9433,Jake Dunning,P,dunnj001,Jake Dunning,20130616,9433,Jake Dunning,RP,,12423,Jake Dunning,RP
518653,Jake Elmore,LF,MIL,Milwaukee Brewers,R,R,1987,57819,elmorja01,Jake Elmore,1951311,Jake Elmore,LF,32179,Jake Elmore,LF,7290,Jake Elmore,SS,elmorja01,9268,Jake Elmore,LF,elmoj001,Jake Elmore,20120811,9268,Jake Elmore,3B,,5300,Jacob Elmore,2B/OF
605222,Jake Esch,P,SD,San Diego Padres,R,R,1990,70441,eschja01,Jake Esch,2210231,Jake Esch,SP,34870,Jake Esch,RP,12756,Jake Esch,P,eschja01,10382,Jake Esch,P,eschj001,Jake Esch,20160831,10382,Jake Esch,SP,RP11,,,
572876,Jake Goebbert,1B,TB,Tampa Bay Rays,L,L,1987,60906,goebbja01,Jake Goebbert,1810925,Jake Goebbert,1B,31388,Jake Goebbert,1B,9431,Jake Goebbert,1B,goebbja01,8881,Jake Goebbert,1B,goebj001,Jake Goebbert,20140620,8881,Jake Goebbert,1B,,5908,Jacob Goebbert,OF
596001,Jake Junis,P,KC,Kansas City Royals,R,R,1992,71017,junisja01,Jakob Junis,2443874,Jake Junis,SP,36056,Jake Junis,SP,13619,Jakob Junis,P,,10494,Jake Junis,P,,,20170412,10494,Jake Junis,SP,,,,
571875,Jake Lamb,3B,ARI,Arizona Diamondbacks,L,R,1990,99963,lambja01,Jake Lamb,2044246,Jake Lamb,3B,32742,Jake Lamb,3B,13329,Jake Lamb,3B,lambja01,9781,Jake Lamb,3B,lambj001,Jake Lamb,20140807,9781,Jake Lamb,3B,3B1,18346,Jake Lamb,3B
545350,Jake Marisnick,CF,HOU,Houston Astros,R,R,1991,66006,marisja01,Jake Marisnick,1804287,Jake Marisnick,CF,31195,Jake Marisnick,CF,11339,Jake Marisnick,OF,marisja01,9340,Jake Marisnick,CF,marij002,Jake Marisnick,20130723,9340,Jake Marisnick,LF,CF2,13816,Jacob Marisnick,OF
459429,Jake McGee,P,COL,Colorado Rockies,L,L,1986,48219,mcgeeja01,Jake McGee,1262693,Jake McGee,RP,28959,Jake McGee,RP,7550,Jake McGee,P,mcgeeja01,8176,Jake McGee,P,mcgej001,Jake McGee,20100914,8176,Jake McGee,RP,RP9,2219,Jacob McGee,RP
543606,Jake Odorizzi,P,TB,Tampa Bay Rays,R,R,1990,58507,odorija01,Jake Odorizzi,1757975,Jake Odorizzi,SP,31654,Jake Odorizzi,SP,6397,Jake Odorizzi,P,odorija01,9310,Jake Odorizzi,P,odorj001,Jake Odorizzi,20120923,9310,Jake Odorizzi,SP,SP2,6232,Jake Odorizzi,SP
408241,Jake Peavy,P,SF,San Francisco Giants,R,R,1981,638,peavyja01,Jake Peavy,288915,Jake Peavy,SP,5019,Jake Peavy,SP,1051,Jake Peavy,P,peavyja01,6872,Jake Peavy,P,peavj001,Jake Peavy,20020622,6872,Jake Peavy,SP,,12537,Jake Peavy,SP/RP
502593,Jake Petricka,P,CWS,Chicago White Sox,R,R,1988,65830,petrija01,Jake Petricka,1938646,Jake Petricka,RP,31842,Jake Petricka,RP,10534,Jake Petricka,P,petrija01,9494,Jake Petricka,P,petrj001,Jake Petricka,20130822,9494,Jake Petricka,RP,RP6,14237,Jacob Petricka,RP
607727,Jake Smith,P,SD,San Diego Padres,R,R,1990,71346,smithja06,Jake Smith,2210235,Jake Smith,RP,34865,Jake Smith,RP,14379,Jake Smith,P,smithja06,10405,Jake Smith,P,smitj005,Jake Smith,20160907,10405,Jake Smith,RP,,13682,Jake Smith,Util
519295,Jake Smolinski,CF,OAK,Oakland Athletics,R,R,1989,56792,smolija01,Jake Smolinski,1960257,Jake Smolinski,CF,31558,Jake Smolinski,CF,5408,Jake Smolinski,OF,smolija01,9760,Jake Smolinski,CF,smolj002,Jake Smolinski,20140707,9760,Jake Smolinski,LF,CF2,4999,Jake Smolinski,OF
622097,Jake Thompson,P,PHI,Philadelphia Phillies,R,R,1994,100731,thompja03,Jake Thompson,2044498,Jake Thompson,RP,32832,Jake Thompson,RP,14371,Jake Thompson,P,thompja03,10139,Jake Thompson,P,thomj007,Jake Thompson,20160806,10139,Jake Thompson,SP,SP6,18423,Jake Thompson,SP
503437,James Beresford,3B,MIN,Minnesota Twins,L,R,1989,55567,beresja01,James Beresford,1741753,James Beresford,2B,30925,James Beresford,2B,4626,James Beresford,1B/3B,beresja01,10397,James Beresford,3B,berej003,James Beresford,20160910,10397,James Beresford,2B,,5768,James Beresford,1B/2B/3B
543083,James Darnell,OF,SD,San Diego Padres,R,R,1987,57775,darneja01,James Darnell,1717003,James Darnell,LF,30552,James Darnell,LF,9060,James Darnell,3B/OF,darneja01,9014,James Darnell,3B,darnj001,James Darnell,20110809,9014,James Darnell,3B,,8679,James Darnell,Util
624586,James Hoyt,P,HOU,Houston Astros,R,R,1986,101658,hoytja01,James Hoyt,2120371,James Hoyt,RP,33416,James Hoyt,RP,14605,James Hoyt,P,hoytja01,10357,James Hoyt,P,hoytj001,James Hoyt,20160803,10357,James Hoyt,RP,RP4,23640,James Hoyt,RP
571825,James Jones,CF,TEX,Texas Rangers,L,L,1988,60900,jonesja06,James Jones,1740949,James Jones,CF,30684,James Jones,CF,9767,James Jones,OF,jonesja06,9674,James Jones,CF,jonej005,James Jones,20140418,9674,James Jones,CF,,6259,James Jones,OF
425766,James Loney,1B,NYM,New York Mets,L,L,1984,31447,loneyja01,James Loney,390777,James Loney,1B,6497,James Loney,1B,4556,James Loney,1B,loneyja01,7725,James Loney,1B,lonej001,James Loney,20060404,7725,James Loney,1B,,538,James Loney,1B
543510,James McCann,C,DET,Detroit Tigers,R,R,1990,70317,mccanja02,James McCann,1935464,James McCann,C,32046,James McCann,C,12859,James McCann,C,mccanja02,9818,James McCann,C,mccaj001,James McCann,20140901,9818,James McCann,C,C1,18424,James McCann,C
457428,James McDonald,P,CHC,Chicago Cubs,L,R,1984,48206,mcdonja03,James McDonald,1402913,James McDonald,SP,29243,James McDonald,SP,5523,James McDonald,P,mcdonja03,8358,James McDonald,P,mcdoj004,James McDonald,20080917,8358,James McDonald,SP,,1868,James McDonald,RP
572020,James Paxton,P,SEA,Seattle Mariners,L,L,1988,68467,paxtoja01,James Paxton,1805124,James Paxton,SP,31980,James Paxton,SP,11828,James Paxton,P,paxtoja01,9331,James Paxton,P,paxtj001,James Paxton,20130907,9331,James Paxton,SP,SP3,18110,James Paxton,SP
572021,James Pazos,P,SEA,Seattle Mariners,R,L,1991,99999,pazosja01,James Pazos,2120486,James Pazos,RP,33426,James Pazos,RP,13323,James Pazos,P,pazosja01,10066,James Pazos,P,pazoj001,James Pazos,20150905,10066,James Pazos,RP,RP10,,,
607256,James Ramsey,OF,LAD,Los Angeles Dodgers,L,R,1989,70948,,,2044905,James Ramsey,CF,32846,James Ramsey,CF,sa599239,James Ramsey,,,10107,James Ramsey,LF,,,22220202,10107,James Ramsey,LF,,,,
460701,James Russell,P,CLE,Cleveland Indians,L,L,1986,54912,russeja02,James Russell,1732411,James Russell,RP,30592,James Russell,RP,4089,James Russell,P,russeja02,8695,James Russell,P,russj003,James Russell,20100405,8695,James Russell,SP,,7274,James Russell,SP/RP
448306,James Shields,P,CWS,Chicago White Sox,R,R,1981,42750,shielja02,James Shields,580602,James Shields,SP,28474,James Shields,SP,7059,James Shields,P,shielja02,7779,James Shields,P,shiej002,James Shields,20060531,7779,James Shields,SP,SP3,15194,James Shields,SP
592791,Jameson Taillon,P,PIT,Pittsburgh Pirates,R,R,1991,68694,taillja01,Jameson Taillon,1765806,Jameson Taillon,SP,31258,Jameson Taillon,SP,11674,Jameson Taillon,P,taillja01,9123,Jameson Taillon,P,tailj001,Jameson Taillon,20160608,9123,Jameson Taillon,SP,SP2,14906,Jameson Taillon,SP
124604,Jamey Wright,P,TEX,Texas Rangers,R,R,1974,219,wrighja01,Jamey Wright,8206,Jamey Wright,RP,3489,Jamey Wright,RP,715,Jamey Wright,,wrighja01,5650,Jamey Wright,P,wrigj001,Jamey Wright,19960703,5650,Jamey Wright,RP,,1209,Jamey Wright,RP
621094,Jamie Callahan,P,NYM,New York Mets,R,R,1994,100514,callaja01,Jamie Callahan,2227060,Jamie Callahan,RP,35317,Jamie Callahan,RP,14711,Jamie Callahan,P,,10809,Jamie Callahan,P,,,20170902,,,,,,,
457449,Jamie Romak,LF,ARI,Arizona Diamondbacks,R,R,1985,46514,romakja01,Jamie Romak,1099380,Jamie Romak,LF,31211,Jamie Romak,LF,5552,Jamie Romak,1B/OF,romakja01,9714,Jamie Romak,LF,romaj003,Jamie Romak,20140528,9714,Jamie Romak,LF,,2624,Jamie Romak,Util
594311,Jandel Gustave,P,HOU,Houston Astros,R,R,1992,67687,gustaja01,Jandel Gustave,2161564,Jandel Gustave,RP,33665,Jandel Gustave,RP,14665,Jandel Gustave,P,gustaja01,10364,Jandel Gustave,P,gustj001,Jandel Gustave,20160811,10364,Jandel Gustave,RP,RP9,13446,Jandel Gustave,RP
454537,Jared Burton,P,NYY,New York Yankees,R,R,1981,33326,burtoja01,Jared Burton,1098902,Jared Burton,RP,28733,Jared Burton,RP,8346,Jared Burton,P,burtoja01,8001,Jared Burton,P,burtj001,Jared Burton,20070404,8001,Jared Burton,RP,,3727,Jared Burton,RP
592419,Jared Hoying,CF,TEX,Texas Rangers,L,R,1989,67020,hoyinja01,Jared Hoying,1804525,Jared Hoying,CF,31217,Jared Hoying,CF,10882,Jared Hoying,OF,hoyinja01,10306,Jared Hoying,LF,hoyij001,Jared Hoying,20160523,10306,Jared Hoying,LF,,13695,Jared Hoying,OF
453172,Jared Hughes,P,MIL,Milwaukee Brewers,R,R,1985,51927,hugheja02,Jared Hughes,1895574,Jared Hughes,RP,31556,Jared Hughes,RP,9325,Jared Hughes,P,hugheja02,9073,Jared Hughes,P,hughj001,Jared Hughes,20110907,9073,Jared Hughes,RP,RP6,2628,Jared Hughes,RP
606424,Jarlin Garcia,P,MIA,Miami Marlins,L,L,1993,69788,garcija04,Jarlin Garcia,2167475,Jarlin Garcia,RP,33843,Jarlin Garcia,RP,18282,Jarlin Garcia,P,,10191,Jarlin Garcia,P,,,20170417,10191,Jarlin García,RP,,,,
543054,Jarred Cosart,P,SD,San Diego Padres,R,R,1990,59986,cosarja01,Jarred Cosart,1754186,Jarred Cosart,SP,31096,Jarred Cosart,SP,10304,Jarred Cosart,P,cosarja01,9327,Jarred Cosart,P,cosaj001,Jarred Cosart,20130712,9327,Jarred Cosart,SP,SP5,5860,Jarred Cosart,SP
459439,Jarrett Grube,P,SEA,Seattle Mariners,R,R,1981,47833,grubeja01,Jarrett Grube,1927275,Jarrett Grube,SP,32091,Jarrett Grube,RP,7553,Jarrett Grube,P,grubeja01,9717,Jarrett Grube,P,grubj002,Jarrett Grube,20140531,9717,Jarrett Grube,RP,,3065,Jarrett Grube,SP/RP
592620,Jarrett Parker,LF,SF,San Francisco Giants,L,L,1989,68648,parkeja03,Jarrett Parker,1813025,Jarrett Parker,LF,31499,Jarrett Parker,LF,11624,Jarrett Parker,OF,parkeja03,9776,Jarrett Parker,LF,parkj002,Jarrett Parker,20150613,9776,Jarrett Parker,LF,LF2,23567,Jarrett Parker,OF
502481,Jarrod Dyson,CF,SEA,Seattle Mariners,L,R,1984,50297,dysonja01,Jarrod Dyson,1725411,Jarrod Dyson,CF,30461,Jarrod Dyson,CF,4866,Jarrod Dyson,OF,dysonja01,8817,Jarrod Dyson,CF,dysoj001,Jarrod Dyson,20100907,8817,Jarrod Dyson,RF,LF1,2759,Jarrod Dyson,OF
519105,Jarrod Parker,P,OAK,Oakland Athletics,R,R,1988,57744,parkeja02,Jarrod Parker,1531180,Jarrod Parker,SP,29806,Jarrod Parker,SP,4913,Jarrod Parker,P,parkeja02,8414,Jarrod Parker,P,parkj001,Jarrod Parker,20110927,8414,Jarrod Parker,SP,,7647,Jarrod Parker,RP
457454,Jarrod Saltalamacchia,C,TOR,Toronto Blue Jays,S,R,1985,46714,saltaja01,Jarrod Saltalamacchia,584807,Jarrod Saltalamacchia,C,28663,Jarrod Saltalamacchia,C,5557,Jarrod Saltalamacchia,C,saltaja01,7939,Jarrod Saltalamacchia,C,saltj001,Jarrod Saltalamacchia,20070502,7939,Jarrod Saltalamacchia,C,C2,1418,Jarrod Saltalamacchia,C/1B
430583,Jason Bartlett,SS,MIN,Minnesota Twins,R,R,1979,32500,bartlja01,Jason Bartlett,392862,Jason Bartlett,LF,6044,Jason Bartlett,LF,8219,Jason Bartlett,SS,bartlja01,7388,Jason Bartlett,SS,bartj001,Jason Bartlett,20040803,7388,Jason Bartlett,SS,,10979,Jason Bartlett,Util
460072,Jason Berken,P,CHC,Chicago Cubs,R,R,1983,52053,berkeja01,Jason Berken,1666822,Jason Berken,RP,30363,Jason Berken,RP,5673,Jason Berken,P,berkeja01,8497,Jason Berken,P,berkj001,Jason Berken,20090526,8497,Jason Berken,RP/SP,,1769,Jason Berken,SP/RP
430652,Jason Bourgeois,CF,ARI,Arizona Diamondbacks,R,R,1982,31700,bourgja01,Jason Bourgeois,292037,Jason Bourgeois,CF,29262,Jason Bourgeois,CF,2225,Jason Bourgeois,OF,bourgja01,8377,Jason Bourgeois,CF,bourj001,Jason Bourgeois,20080909,8377,Jason Bourgeois,CF/LF,,1288,Jason Bourgeois,OF
488771,Jason Castro,C,MIN,Minnesota Twins,L,R,1987,58831,castrja01,Jason Castro,1657577,Jason Castro,C,30178,Jason Castro,C,8722,Jason Castro,C,castrja01,8635,Jason Castro,C,castj006,Jason Castro,20100622,8635,Jason Castro,C,C1,5452,Jason Castro,C
605183,Jason Coats,RF,TB,Tampa Bay Rays,R,R,1990,70838,coatsja01,Jason Coats,2119337,Jason Coats,LF,33949,Jason Coats,LF,14282,Jason Coats,OF,coatsja01,10314,Jason Coats,RF,coatj001,Jason Coats,20160604,10314,Jason Coats,LF,,,,
453228,Jason Donald,3B,CIN,Cincinnati Reds,R,R,1984,51943,donalja01,Jason Donald,1208652,Jason Donald,SS,29671,Jason Donald,SS,9331,Jason Donald,2B/SS,donalja01,8404,Jason Donald,SS,donaj002,Jason Donald,20100518,8404,Jason Donald,SS/3B,,2610,Jason Donald,Util
430630,Jason Frasor,P,ATL,Atlanta Braves,R,R,1977,35597,frasoja01,Jason Frasor,448928,Jason Frasor,RP,5938,Jason Frasor,RP,1906,Jason Frasor,P,frasoja01,7310,Jason Frasor,P,frasj002,Jason Frasor,20040416,7310,Jason Frasor,RP,,15285,Jason Frasor,RP
592329,Jason Garcia,P,BAL,Baltimore Orioles,R,R,1992,66996,garcija03,Jason Garcia,2161563,Jason Garcia,RP,33664,Jason Garcia,RP,12143,Jason Garcia,P,garcija03,9919,Jason Garcia,P,garcj005,Jason Garcia,20150408,9919,Jason Garcia,RP,,14497,Jason Garcia,SP/RP
276351,Jason Grilli,P,TEX,Texas Rangers,R,R,1976,17096,grillja01,Jason Grilli,25049,Jason Grilli,RP,4350,Jason Grilli,RP,521,Jason Grilli,,grillja01,6466,Jason Grilli,P,grilj001,Jason Grilli,20000511,6466,Jason Grilli,RP,RP2,8726,Jason Grilli,RP
543261,Jason Gurka,P,LAA,Los Angeles Angels,L,L,1988,57923,gurkaja01,Jason Gurka,2048653,Jason Gurka,RP,32892,Jason Gurka,RP,8007,Jason Gurka,P,gurkaja01,10061,Jason Gurka,P,gurkj001,Jason Gurka,20150829,10061,Jason Gurka,RP,,8064,Jason Gurka,RP
434628,Jason Hammel,P,KC,Kansas City Royals,R,R,1982,36564,hammeja01,Jason Hammel,533001,Jason Hammel,SP,6480,Jason Hammel,SP,4538,Jason Hammel,P,hammeja01,7709,Jason Hammel,P,hammj002,Jason Hammel,20060411,7709,Jason Hammel,SP,SP4,987,Jason Hammel,SP
518792,Jason Heyward,RF,CHC,Chicago Cubs,L,L,1989,57396,heywaja01,Jason Heyward,1611138,Jason Heyward,RF,29551,Jason Heyward,RF,4940,Jason Heyward,OF,heywaja01,8621,Jason Heyward,RF,heywj001,Jason Heyward,20100405,8621,Jason Heyward,RF,CF3,7549,Jason Heyward,OF
592422,Jason Hursh,P,ATL,Atlanta Braves,R,R,1991,68590,hurshja01,Jason Hursh,2066312,Jason Hursh,RP,33133,Jason Hursh,RP,14914,Jason Hursh,P,hurshja01,10118,Jason Hursh,P,hursj004,Jason Hursh,20160813,10118,Jason Hursh,RP,,18292,Jason Hursh,RP
543401,Jason Kipnis,2B,CLE,Cleveland Indians,L,R,1987,60007,kipnija01,Jason Kipnis,1754188,Jason Kipnis,2B,31007,Jason Kipnis,2B,9776,Jason Kipnis,2B,kipnija01,8853,Jason Kipnis,2B,kipnj001,Jason Kipnis,20110722,8853,Jason Kipnis,2B,2B1,8617,Jason Kipnis,2B
430585,Jason Kubel,OF,MIN,Minnesota Twins,L,R,1982,31757,kubelja01,Jason Kubel,393034,Jason Kubel,LF,6102,Jason Kubel,LF,2161,Jason Kubel,DH/OF,kubelja01,7425,Jason Kubel,LF,kubej002,Jason Kubel,20040831,7425,Jason Kubel,LF/RF,,15183,Jason Kubel,Util
407835,Jason Lane,P,SD,San Diego Padres,R,L,1976,24,laneja01,Jason Lane,182277,Jason Lane,RP,5032,Jason Lane,RP,1397,Jason Lane,OF,laneja01,6855,Jason Lane,P,lanej001,Jason Lane,20020510,6855,Jason Lane,SP/RP,,4364,Jason Lane,Util
150302,Jason Marquis,P,CIN,Cincinnati Reds,L,R,1978,96,marquja01,Jason Marquis,127096,Jason Marquis,SP,4409,Jason Marquis,SP,105,Jason Marquis,,marquja01,6493,Jason Marquis,P,marqj001,Jason Marquis,20000606,6493,Jason Marquis,SP,,12724,Jason Marquis,RP
435400,Jason Motte,P,ATL,Atlanta Braves,R,R,1982,48314,motteja01,Jason Motte,546238,Jason Motte,RP,29256,Jason Motte,RP,5861,Jason Motte,P,motteja01,8369,Jason Motte,P,mottj001,Jason Motte,20080903,8369,Jason Motte,RP,RP3,2007,Jason Motte,RP
